"ID";"ISIL";"VZ_Sigel";"VZ_Code";"Institution";"Institution_DE";"Institution_FR";"Institution_IT";"Institution_RM";"Institution_EN";"Strasse";"PLZ";"Ort";"Kanton";"Land";"Telefon_Nr";"Fax_Nr";"E_Mail";"WWW";"Startdatum";"Enddatum";"Aufgegangen_in";"Verwaltungsgeschichte";"Bestandsbeschreibung";"Bibliotheksbestaende";"Andere_Bestaende";"URL_Findmittel";"Zugang";"Fernleihe_Tel";"Fernleihe_Fax";"Fernleihe_Mail";"Mitgliedschaft";"Dewey";"Status";"Zugangsbedingungen";"LastEditedOn"
"https://www.helveticarchives.ch/detail.aspx?ID=167143";"CH-000627-4";"Zü 203";"ZU203";"Lib4Ri: PSI / Library for the Research Institutes within the ETH Domain: Eawag, Empa, PSI & WSL";"";"";"";"";"";"WHGA/012";"5232";"Villigen PSI";"AG";"CH";"+41 58 765 57 00";"+41 58 765 58 21";"info@lib4ri.ch";"http://www.lib4ri.ch";"1960";"";"";"Über 120 Firmen gründeten 1955 in Würenlingen im Kanton Aargau die Reaktor AG, ein privatwirtschaftliches Forschungszentrum, das sich mit der industriellen Nutzung von Atomtechnik in der Schweiz befassen sollte. Die Hauptinitianten des Forschungszentrums waren Walter Boveri von BBC Brown Boveri und Paul Scherrer von der ETH. 1960 wurde die Reaktor AG an den Bund (EIR, heute Paul Scherrer Institut PSI) als Annexanstalt der ETH weiterbetrieben. Das Paul Scherrer Institut gewährleistet den Forschenden und Mitarbeitenden über die Bibliothek versteht sich als wissenschaftlich-technische Spezialbibliothek wie auch als Kompetenzzentrum der Informationsvermittlung. Die Bibliothek verfügt über einen Grundbestand an aktuellen Fachmonographien und Nachschlagewerken; sie führt Reihenpublikationen, Zeitschriften, Berichte sowie Konferenzbeiträge mit Schwerpunkt in den am Institut gepflegten Forschungs- und Arbeitsgebieten. Ergänzend werden weitere Medien wie CD-ROM, DVD, topographische Karten, Geodaten, Normenwerke angeboten. Fernleihe und Artikellieferdienste vermitteln auswärtige Literatur. Die Bibliothek erwirbt und pflegt fortlaufend die für das Institut notwendigen Medien, sorgt für die formale Erschliessung des Buch- und Zeitschriften bestandes und organisiert die Ausleihe. Sie verwaltet die PSI-Schriften wie Aktennotizen, technische Mitteilungen, PSI-Berichte etc. und archiviert sie in gedruckter oder elektronischer Form. Sämtliche weiteren Bibliotheksangebote wie elektronische Zeitschriften, Kataloge, Datenbanken, CD-ROMs und DVDs sind umfassend und fortlaufend aktualisiert im Intranet sowie über das Bibliothekverbundssystem NEBIS abrufbar. Die Bibliothek fungiert als offizielle Abgabestelle der Pflichtexemplare sämtlicher technisch-wissenschaftlichen Veröffentlichungen von PSI-Autoren sowie von Publikationen, die unter Verwendung der Anlagen und Instrumente vom Institut enstanden sind.";"Physik, Kernphysik, Biowissenschaften, Materialwissenschaften, Nukleare Energie, Allgemeine Energieforschung";"30'000 Einheiten, 23'000 Zeitschriften, 100'000 Reports";"CD-ROMs, DVDs, Mikroformen (FIchen und Mikrofilme), Topographische Karten, Geodaten der Swisstopo";"http://www.nebis.ch/";"Die PSI-Bibliothek steht in erster Linie den Institutsangehörigen sowie den Gästen des PSI zur Verfügung. Sie gewährleistet den Forschenden und Mitarbeitenden den Zugang zur benötigten Literatur und Information. Die PSI-Bibliothek bietet somit keinen öffentlichen Publikumsbetrieb an, ist aber gerne bereit, Ausleihwünsche über bibliothek@psi.ch soweit als möglich zu erfüllen.";"+41 58 765 57 00";"+41 58 765 58 21";"info@lib4ri.ch";"BIS";"530 [Physik]
539.7 [Kernphysik]
570.0 [Biowissenschaften]
620.1 [Materialwissenschaften]
333.7 [Nukleare Energie]
531.6 [Allgemeine Energieforschung]";"aktiv";"Lieferung der Dokumente innerhalb einer Woche";"2019-02-06"
"https://www.helveticarchives.ch/detail.aspx?ID=1104566";"CH-001928-2";"";"";"Metron AG / Bibliothek";"";"";"";"";"";"Stahlrain 2";"5201";"Brugg";"AG";"CH";"+41 56 460 91 11";"";"info@metron.ch";"http://www.metron.ch/";"1965";"";"";"Metron entstand 1965 und ist ein unabhängiges Dienstleistungsunternehmen für die Fachbereiche Architektur, Raumentwicklung, Verkehr, Landschaft und Umwelt. Die Firma verfügt über eine eigene Bibliothek mit Fachliteratur zu den Fachbereichen und Berichten und Plänen der Projekte ihrer Auftragsarbeiten.";"Fachliteratur zu Architektur, Raumplanung, Raumentwicklung, Verkehr, Mobilität, Landschaft, Umwelt sowie Projektdokumentationen";"ca. 8300 Einheiten";"";"";"Die Bibliothek ist nicht öffentlich. Zugang kann auf begründete Anfrage gewährt werden.";"";"";"";"";"";"aktiv";"Zugänglichkeit nicht festgelegt";"2019-02-06"
"https://www.helveticarchives.ch/detail.aspx?ID=167106";"";"Bd 2";"BD002";"Motor-Columbus / Bibliothek";"";"";"";"";"";"";"";"Baden";"AG";"CH";"";"";"";"";"";"1998";"";"Die Bibliothek existiert nicht mehr.";"";"";"";"";"";"";"";"";"";"";"inaktiv";"";"2019-02-06"
"https://www.helveticarchives.ch/detail.aspx?ID=167124";"CH-000160-1";"";"";"Museum Burghalde";"";"";"";"";"";"Schlossgasse 23";"5600";"Lenzburg";"AG";"CH";"+41 62 891 66 70";"";"burghalde@lenzburg.ch";"http://www.museumburghalde.ch/";"";"";"";"";"Unterlagen zur Person, Briefe, Materialien zum Werk, Diverses";"";"";"";"";"";"";"";"VMS/AMS";"";"aktiv";"Einsichtnahme an Ort und Stelle möglich (vorher anfragen); Fotokopien von Artikeln nur, wenn nicht in einer A-, B- oder C-Bibliothek lokalisierbar";"2019-02-06"
"https://www.helveticarchives.ch/detail.aspx?ID=1100751";"CH-001918-6";"";"";"Museum Langmatt";"";"";"";"";"";"Römerstrasse 30";"5401";"Baden";"AG";"CH";"+41 56 200 86 70";"";"info@langmatt.ch";"";"";"";"";"";"Sammlung impressionistischer und vorimpressionistischer Gemälde mit Schwerpunkt Corot, Cézanne und Renoir; Sammlung asiatischer Keramik und antiker Möbel; historische Dokumente und Fotos aus dem Nachlass der Sammlerfamilie Brown mit Dokumnenten von und über Künstler, Musikerinnen, IKRK-Funktionäre, Karl Moser, Industriegeschichte.";"";"";"";"Sammlung: öffentlich zugänglich zu Öffnungszeiten Archiv: (Noch) nicht öffentlich";"";"";"archive@langmatt.ch";"ICOM, VMS/AMS";"";"aktiv";"Zugänglichkeit nicht festgelegt";"2019-02-06"
"https://www.helveticarchives.ch/detail.aspx?ID=167144";"CH-001283-6";"";"";"Nagra Info-Centre / Bibliothek";"";"";"";"";"";"Hardstrasse 73";"5430";"Wettingen";"AG";"CH";"+41 56 437 13 29";"+41 56 437 12 07";"info-centre@nagra.ch";"http://www.nagra.ch/";"1979";"";"";"Wissenschaftliche Bibliothek der Nationalen Genossenschaft für die Lagerung radioaktiver Abfälle Nagra";"Dokumente zu Entsorgung von radioaktivem Abfall, Erdwissenschaften, Materialtechnologie, Umwelt: Radioaktivität; Radioaktiver Abfall; Entsorgung; Endlager; Geologie; Hydrogeologie; Geochemie";"45'000 Einheiten (3000 Bücher, 20'000 Berichte, 15'000 Artikel, 85 Zeitschriften)";"";"";"";"";"";"";"BIS";"551.1 [Erdwissenschaften]
363.7 [Entsorgung von radioaktivem Abfall]
620.1 [Materialtechnologie]
333.7 [Umwelt]
539.7 [Radioaktivität]
363.7 [Entsorgung]
551 [Geologie]
551.4 [Hydrologie]
551.9 [Geochemie]";"aktiv";"Zugänglichkeit nicht festgelegt";"2021-01-25"
"https://www.helveticarchives.ch/detail.aspx?ID=167084";"CH-001008-0";"";"";"Naturama Aargau / Bibliothek";"";"";"";"";"";"Feerstrasse 17";"5000";"Aarau";"AG";"CH";"+41 62 832 72 66";"";"d.rast@naturama.ch";"http://www.naturama.ch/";"";"";"";"";"Umweltbildung und Naturschutz";"";"";"";"auf Voranmeldung";"";"";"";"";"";"aktiv";"Zugänglichkeit nicht festgelegt";"2019-02-06"
"https://www.helveticarchives.ch/detail.aspx?ID=166874";"CH-000423-4";"Aa 2";"AA002";"Obergericht des Kantons Aargau / Bibliothek";"";"";"";"";"";"Obere Vorstadt 38";"5000";"Aarau";"AG";"CH";"";"";"obergerichtsbibliothek@ag.ch";"https://www.ag.ch/de/gerichte/leitung_und_aufsicht/gerichtsmanagement/bibliothek_2/bibliothek_1.jsp";"";"";"";"";"Schweizer Recht";"";"";"";"";"+41 62 835 38 85";"";"";"";"340.0 [Schweizer Recht]";"aktiv";"Zugänglichkeit nicht festgelegt";"2019-02-06"
"https://www.helveticarchives.ch/detail.aspx?ID=167136";"CH-001516-X";"";"";"Ortsarchiv Klingnau";"";"";"";"";"";"Propsteigebäude";"5313";"Klingnau";"AG";"CH";"+41 56 269 21 00";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"aktiv";"Zugänglichkeit nicht festgelegt";"2019-02-06"
"https://www.helveticarchives.ch/detail.aspx?ID=167142";"";"Vi 1";"VI001";"Paul-Scherrer-Institut / Würenlingen und Villigen / Bibliothek";"";"";"";"";"";"";"";"Villigen";"AG";"CH";"";"";"";"";"";"1997";"CH-000627-4";"Die Bibliothek existiert nicht mehr. Der Bestand wurde in eine andere Bibliothek (CH-000627-4) integriert.";"";"";"";"";"";"";"";"";"";"";"inaktiv";"";"2019-02-06"
"https://www.helveticarchives.ch/detail.aspx?ID=234147";"CH-001618-X";"";"";"Regionalbibliothek Klingnau";"";"";"";"";"";"Sonnengasse 12";"5313";"Klingnau";"AG";"CH";"+41 56 245 37 69";"";"bibliothek.klingnau@bluewin.ch";"www.klingnau.ch/de/regionalbibliothek";"1973";"";"";"In einem Aussenbezirk des Kantons, vor über 35 Jahren (1973) als eine der wenigen echten Regionalbibliotheken gegründet, ist sie bei der Bevölkerung gut verankert und erfreut sich steigender Beliebtheit. Die Trägergemeinden: 5 politische (Klingnau, Döttingen, Böttstein, Leuggern und Ful-Reuenthal) und 2 Kirchgemeinden (kath. Klingnau und ref. Klingnau-Döttingen-Kleindöttigen) sind vertraglich gebunden und zahlen ihre Beiträge nach einem Verteilschlüssel. Dies bedeutet finanzielle Sicherheit und bietet eine Kontinuitätsgarantie. Seit 10 Jahren (1998) arbeiten die ausgebildeten SAB-Bibliothekarinen mit Unterstützung der EDV (Pre-Win) und die Ausleihzahlen sind in dieser Zeit bis auf über 50'000 gestiegen";"Belletristik, Sachbücher und Hörmedien in deutscher Sprache in allen drei Alterskategorien. Kleiner Bestand in Englisch und Französisch";"12'500 Medien";"";"http://opac.winmedio.net/klingnau/";"Öffentlich zugänglich während der Öffnungszeiten";"";"";"";"SAB";"";"aktiv";"Zugänglichkeit nicht festgelegt";"2019-02-06"
"https://www.helveticarchives.ch/detail.aspx?ID=167133";"";"Ha 1";"HA001";"Reichhold Chemie AG / Bibliothek";"";"";"";"";"";"";"";"Hausen b. Brugg";"AG";"CH";"";"";"";"";"";"1997";"";"Die Bibliothek existiert nicht mehr.";"";"";"";"";"";"";"";"";"";"";"inaktiv";"";"2019-02-06"
"https://www.helveticarchives.ch/detail.aspx?ID=166885";"CH-000422-7";"Aa 3";"AA003";"Rockwell Automation Sprecher & Schuh / Bibliothek TEKOB";"";"";"";"";"";"Buchserstrasse 35";"5001";"Aarau";"AG";"CH";"";"";"";"";"1930";"";"";"";"Physik und Technologie elektromechanischer und elektronischer Schaltgeräte: Elektrotechnik,Energie";"2'000 Bände, 70 Zeitschriften";"";"";"";"+41 62 837 22 28";"+41 62 837 29 17";"";"BIS";"621 [Physik und Technologie elektromechanischer und elektronischer Schaltgeräte]
621.3 [Elektrotechnik]
333.7 [Energie]";"aktiv";"Lieferung der Dokumente nur, wenn nicht in einer A- oder B-Bibliothek lokalisierbar ( Spezialbibliotheken, Privatindustrie)";"2021-01-25"
"https://www.helveticarchives.ch/detail.aspx?ID=167075";"CH-000190-0";"";"";"Sauerländer AG / Archiv Haus Sauerländer";"";"";"";"";"";"Laurenzenvorstadt 89";"5001";"Aarau";"AG";"CH";"";"";"";"";"";"";"";"";"Sauerländer Verlage";"";"";"";"";"";"";"";"";"070.5 [Verlagsarchive]";"aktiv";"Zugänglichkeit nicht festgelegt";"2021-01-25"
"https://www.helveticarchives.ch/detail.aspx?ID=167234";"CH-000699-3";"Be 70";"BE070";"SBB Historic";"";"CFF Historic";"FFS Historic";"";"SBB Historic";"Lagerstrasse";"5210";"Windisch";"AG";"CH";"+41 56 566 52 22";"";"info@sbbhistoric.ch";"http://www.sbbhistoric.ch/";"1848";"";"";"Die Stiftung Historisches Erbe der SBB - kurz SBB Historic - wurde 2001 von der SBB ins Leben gerufen. Die Stiftung hat ihren Sitz in Erstfeld und die Geschäftsstelle in Windisch. Ihr Auftrag ist das Sammeln, Konservieren, Dokumentieren und Archivieren von Zeitzeugen der Schweizer Bahngeschichte. In Windisch betreut sie historische Archive, Objektsammlungen, eine Plakat- und Kunstsammlung sowie eine Fachbibliothek, welche die Geschichte der Eisenbahn in der Schweiz dokumentiert. Zudem besitzt SBB Historic an insgesamt neun Standorten in der Deutsch- und Westschweiz eine Fahrzeugsammlung mit über 200 historischen Fahrzeugen. Ziel der Stiftung ist es, die ihr übertragenen Sammlungsobjekte zu bewahren, zu pflegen, zu ergänzen und diese wertvollen Zeitzeugen aus der Kultur- und Wirtschaftsgeschichte des Bahnlandes Schweiz der Öffentlichkeit zugänglich zu machen.";"Schienenverkehr (Geschichte und Technik), Eisenbahnen Schweiz und Nachbarländer, Eisenbahn, Verkehr";"Über 30'000 Monografien zum Thema Eisenbahn und Verkehrswesen, 300 laufend und historische Fachzeitschriften, SBB-Kursbücher seit 1905, SBB-Publikationen, Geschäftsberichte von schienengebundenen konzessionierten Transportunternehmungen der Schweiz.";"Sammlungsbestände: insgesamt über 2'500 Objekte, rund 6'000 Plakate, rund 800 Kunstwerke.";"http://www.sbbarchiv.ch/";"Die Bibliothek ist Teil des Informationsverbundes Deutschschweiz (IDS Basel/Bern) und ist öffentlich, ohne Voranmeldung zugänglich. Die Archive sind öffentlich auf Voranmeldung zugänglich. Nähere Informationen zum Lesesaal und zu den Öffnungszeiten unter www.sbbhistoric.ch.";"";"";"";"BIS, SIGEGS, MEMORIAV, ICOM, VMS/AMS, VINTES, VSA/AAS";"385 [Eisenbahnen Schweiz und Nachbarländer]
385 [Eisenbahn]
388 [Verkehr]
625.1 [Schienenverkehr (Geschichte und Technik)]";"aktiv";"Zugänglichkeit nicht festgelegt";"2021-01-25"
"https://www.helveticarchives.ch/detail.aspx?ID=1185521";"CH-001989-8";"";"";"Schlagwortnormdatei Schweiz SNS";"";"";"";"";"";"Bleichemattstrasse 42";"5000";"Aarau";"AG";"CH";"+41 62 823 19 40";"+41 62 823 19 39";"sab@sabclp.ch; alexandra.rietmann@proacta.ch";"";"";"";"";"";"Im Rahmen der Einführung einer online-SNS (Schlagwortnormdatei Schweiz) im Jahr 2018 wird der ISIL-Code als Kennzeichnung und Unterscheidung der Schlagwörter der SNS von anderen Quellen benützt.";"";"";"";"";"";"";"";"SAB, CLP";"";"aktiv";"Zugänglichkeit nicht festgelegt";"2019-02-06"
"https://www.helveticarchives.ch/detail.aspx?ID=234334";"CH-001620-8";"";"";"Schul- und Gemeindebibliothek Muhen";"";"";"";"";"";"Schulstrasse 1";"5037";"Muhen";"AG";"CH";"+41 62 737 16 66";"";"bibliothek@muhen.ch";"";"";"";"";"";"Sachbücher und Belletristik (für Kinder, Jugendliche und Erwachsene)";"7'800 Einheiten";"";"";"";"";"";"";"";"";"aktiv";"Zugänglichkeit nicht festgelegt";"2019-02-06"
"https://www.helveticarchives.ch/detail.aspx?ID=167088";"CH-001394-5";"";"";"Schweizerische Koordinationsstelle für Bildungsforschung (SKBF)";"";"Centre suisse de coordination pour la recherche en éducation (CSRE)";"Centro svizzero di coordinamento della ricerca educativa (CSRE)";"";"Swiss Coordination Centre for Research in Education";"Entfelderstrasse 61";"5000";"Aarau";"AG";"CH";"+41 62 858 23 90";"+41 62 858 23 99";"info@skbf-csre.ch";"www.skbf-csre.ch";"1971";"";"";"Die Schweizerische Koordinationsstelle für Bildungsforschung ist eine gemeinsame Institution von Bund und Kantonen (Erziehungsdirektorenkonferenz).";"Erziehungswissenschaft,Schulsystem,Bildungswesen,Bildungsforschung,Bildungspolitik";"10'000 Monographien und graue Literatur, 50 Zeitschriften";"";"http://www.skbf-csre.ch/11.0.html";"Öffentlich, auf Voranmeldung zugänglich";"";"";"";"";"370.0 [Erziehungswissenschaften]
371 [Schulsystem]
370.1 [Bildungswesen]
370.1 [Bildungsforschung]
379 [Bildungspolitik]";"aktiv";"Einsichtnahme an Ort und Stelle möglich (vorher anfragen); Fotokopien von Artikeln nur, wenn nicht in einer A-, B- oder C-Bibliothek lokalisierbar";"2021-01-25"
"https://www.helveticarchives.ch/detail.aspx?ID=167108";"CH-000521-5";"Zü 192";"ZU192";"Schweizerischer Wasserwirtschaftsverband / Bibliothek";"";"";"";"";"";"";"";"Baden";"AG";"CH";"";"";"";"";"";"";"";"Die Bibliothek existiert nicht mehr.";"";"";"";"";"";"";"";"";"";"";"inaktiv";"";"2019-02-06"
"https://www.helveticarchives.ch/detail.aspx?ID=167097";"CH-000442-X";"Br 1";"BR001";"Schweizerisches Bauernsekretariat / Bibliothek";"";"Secrétariat des paysans suisses / Bibliothèque";"";"";"";"Laurstrasse 10";"5200";"Brugg AG";"AG";"CH";"";"";"";"";"1897";"";"";"";"Agrarpolitik,Markt- und Preisfragen,landwirtschaftliche Betriebslehre,Raumplanung,Bodenrecht,landwirtschaftliches Erb- und Pachtrecht,landwirtschaftliche Gesetzgebung,Subventionswesen,landwirtschaftliche Produktionszweige,Agrargeschichte: Agrarrecht,Finanzwirtschaft,Landwirtschaft";"90'000 Bände, 310 Zeitschriften, 100 Zeitungen";"";"";"";"+41 56 462 51 11";"+41 56 441 53 48";"ADOMR@agri.ch";"BIS";"338.1 [Agrarpolitik]
338.1 [Agrargeschichte]
338.1 [Landwirtschaftliche Produktionszweige]
658.8 [Markt- und Preisfragen]
305.9 [Landwirtschaftliche Betriebslehre]
307.1 [Raumplanung]
346.0 [Bodenrecht]
344.0 [Landwirtschaftliches Erb- und Pachtrecht]
344.0 [Landwirtschaftliche Gesetzgebung]
338.9 [Subventionswesen]
343.0 [Agrarrecht]
332 [Finanzwirtschaft]
630 [Landwirtschaft]";"aktiv";"Lieferung der Dokumente innerhalb von 48 Stunden";"2019-02-06"
"https://www.helveticarchives.ch/detail.aspx?ID=167095";"CH-000794-2";"Zo 1";"ZO001";"Siegfried CMS AG / Bibliothek";"";"";"";"";"";"Untere Brühlstrasse 4";"4800";"Zofingen";"AG";"CH";"";"";"";"";"1873";"";"";"";"Chemie,Pharmazie,Medizin: Arzneimittelverzeichnisse";"7'000 Bände, 160 Zeitschriften, 10 Zeitungen, 30 Laufmeter alte Pharmakopöen und Arzneipflanzenbücher";"";"";"";"+41 62 746 12 12";"+41 62 746 12 02";"";"BIS";"540 [Chemie]
615.1 [Pharmazie]
610.0 [Medizin (ärztliche Ausbildung)]
615.1 [Pharmakopöen und Arzneimittelverzeichnisse]";"aktiv";"Zugänglichkeit nicht festgelegt";"2019-02-06"
"https://www.helveticarchives.ch/detail.aspx?ID=166886";"CH-000051-7";"";"";"Staatsarchiv des Kantons Aargau";"";"";"";"";"";"Entfelderstrasse 22";"5001";"Aarau";"AG";"CH";"+41 62 835 12 90";"+41 62 835 12 99";"staatsarchiv@ag.ch";"www.ag.ch/staatsarchiv/";"1803";"";"";"";"Argovensia";"";"";"";"";"";"";"";"VSA";"914.4 [Argoviensia]";"aktiv";"Zugänglichkeit nicht festgelegt";"2021-01-25"
"https://www.helveticarchives.ch/detail.aspx?ID=167089";"CH-001510-6";"";"";"Stadtarchiv Aarau";"";"Archives de la ville d'Aarau";"";"";"";"Rathausgasse 1";"5000";"Aarau";"AG";"CH";"+41 62 836 05 14";"+41 62 836 06 30";"stadtarchivar@aarau.ch";"";"1270";"";"";"Stadtarchiv der Stadt Aarau, Auftrag gemäss Archivgesetz IDAG des Kantons Aargau und gemäss Archivreglement";"Archiv der Stadt Aarau";"10'000 Einheiten, Aarauer Zeitungen ab ca 1890, Amtsblatt";"Pläne zu Massnahmen und Projekten der Bauverwaltung";"";"Auf Anmeldung zugänglich, bei Abwesenheit des Archivars erst nach Frist. (1-mann-Betrieb) Tel. Loge 062 836 05 11 Mail stadtarchivar@aarau.ch oder martin.pestalozzi@aarau.ch";"";"";"";"VAMUS (Verband aargauer Museen und Sammlungen), VSA/AAS";"027.0 [Archiv der Stadt Aarau]";"aktiv";"Einsichtnahme an Ort und Stelle möglich (vorher anfragen); Fotokopien von Artikeln nur, wenn nicht in einer A-, B- oder C-Bibliothek lokalisierbar";"2019-02-06"
"https://www.helveticarchives.ch/detail.aspx?ID=167090";"CH-001511-3";"";"";"Stadtarchiv Aarburg";"";"";"";"";"";"Rathaus";"4663";"Aarburg";"AG";"CH";"+41 62 791 42 66";"+41 62 791 42 66";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"aktiv";"Zugänglichkeit nicht festgelegt";"2019-02-06"
"https://www.helveticarchives.ch/detail.aspx?ID=167109";"CH-000249-X";"";"";"Stadtarchiv Baden";"";"";"";"";"";"Wettingerstrasse 2";"5401";"Baden";"AG";"CH";"+41 56 200 84 51";"";"stadtarchiv@baden.ch";"www.baden.ch/stadtarchiv";"1286";"";"";"Das Stadtarchiv Baden (StAB) ist das zentrale Archiv der Stadt Baden. In erster Linie verwahrt es die Unterlagen der städtischen Verwaltung vom Beginn der schriftlichen Überlieferung etwa um 1300 bis heute. Daneben besitzt es auch Bestände von kirchlichen und privaten Köperschaften und Organisationen.";"Stadt Baden";"638 Einheiten";"";"http://baden.docuteam.ch/";"Öffentlich zugänglich auf Voranmeldung";"";"";"";"VSA/AAS";"949.4 [Stadt Baden]";"aktiv";"Zugänglichkeit nicht festgelegt";"2021-01-25"
"https://www.helveticarchives.ch/detail.aspx?ID=167131";"CH-001512-0";"";"";"Stadtarchiv Bremgarten";"";"";"";"";"";"Rathausplatz 1";"5620";"Bremgarten";"AG";"CH";"+41 56 648 74 61";"+41 56 648 74 60 ";"stadtkanzlei@bremgarten.ch";"http://www.bremgarten.ch/";"";"";"";"";"Diverses";"";"";"";"";"";"";"";"";"";"aktiv";"Zugänglichkeit nicht festgelegt";"2019-02-06"
"https://www.helveticarchives.ch/detail.aspx?ID=167105";"CH-001514-5";"";"";"Stadtarchiv Brugg";"";"";"";"";"";"Hauptstrasse 3";"5201";"Brugg AG";"AG";"CH";"+41 56 470 03 37";"";"stadtarchiv@brugg.ch";"www.stadt-brugg.ch";"1200";"";"";"";"Archiv der Stadt Brugg";"";"";"http://www.stadt-brugg.ch/site/index.cfm/id_art/10457/actMenuItemID/6127/vsprache/DE/Stadtarchiv.cfm";"Öffentlich, auf Voranmeldung zugänglich (Tel. +41 56 470 03 37)";"";"";"";"";"027.0 [Archiv der Stadt Brugg]";"aktiv";"Einsichtnahme an Ort und Stelle möglich (vorher anfragen); Fotokopien von Artikeln nur, wenn nicht in einer A-, B- oder C-Bibliothek lokalisierbar";"2019-02-06"
"https://www.helveticarchives.ch/detail.aspx?ID=167135";"CH-001513-8";"";"";"Stadtarchiv Kaiserstuhl";"";"";"";"";"";"Rathaus";"5466";"Kaiserstuhl AG";"AG";"CH";"+41 44 858 21 55";"+41 44 858 04 74";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"aktiv";"Zugänglichkeit nicht festgelegt";"2019-02-06"
"https://www.helveticarchives.ch/detail.aspx?ID=167137";"CH-001515-2";"";"";"Stadtarchiv Laufenburg";"";"";"";"";"";"Laufenplatz 145";"5080";"Laufenburg";"AG";"CH";"+41 62 869 46 70";"+41 62 869 46 94";"gemeindekanzlei@laufenburg.ch";"www.laufenburg.ch";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"aktiv";"Zugänglichkeit nicht festgelegt";"2019-02-06"
"https://www.helveticarchives.ch/detail.aspx?ID=167128";"CH-001531-6";"";"";"Stadtarchiv Lenzburg";"";"";"";"";"";"Rathaus";"5600";"Lenzburg";"AG";"CH";"+41 62 886 44 44";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"aktiv";"Zugänglichkeit nicht festgelegt";"2019-02-06"
"https://www.helveticarchives.ch/detail.aspx?ID=167138";"CH-001517-7";"";"";"Stadtarchiv Mellingen";"";"";"";"";"";"Scheunengasse 7";"5507";"Mellingen";"AG";"CH";"+41 56 481 88 20";"+41 56 481 88 33 ";"gemeindekanzlei@mellingen.ch";"http://www.mellingen.ch/";"";"";"";"";"Mellinger Stadtakten";"";"";"";"Auskünfte bei Gemeindekanzlei Mellingen Tel. +41 56 481 88 20";"";"";"";"";"";"aktiv";"Zugänglichkeit nicht festgelegt";"2019-02-06"
"https://www.helveticarchives.ch/detail.aspx?ID=167141";"CH-001532-3";"";"";"Stadtarchiv Rheinfelden";"";"";"";"";"";"Rathaus";"4310";"Rheinfelden";"AG";"CH";"+41 61 835 51 11";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"aktiv";"Zugänglichkeit nicht festgelegt";"2019-02-06"
"https://www.helveticarchives.ch/detail.aspx?ID=167096";"CH-001468-0";"";"";"Stadtarchiv Zofingen";"";"";"";"";"";"Hintere Hauptgasse 20";"4800";"Zofingen";"AG";"CH";"+41 62 752 42 80";"";"";"";"";"";"";"";"Verwaltung der Stadt Zofingen,Vereine von Zofingen";"Kirchenbücher ab 1571";"";"";"";"";"";"";"VSA";"351.1 [Verwaltung der Stadt Zofingen]
367.9 [Vereine von Zofingen]";"aktiv";"Zugänglichkeit nicht festgelegt";"2021-01-25"
"https://www.helveticarchives.ch/detail.aspx?ID=167085";"CH-001010-9";"";"";"Stadtbibliothek Aarau";"";"";"";"";"";"Graben 15";"5001";"Aarau";"AG";"CH";"+41 62 824 50 11";"";"bibliothek@aarau.ch";"http://www.stadtbibliothekaarau.ch/";"1776";"";"";"Die Stadtbibliothek Aarau wurde 1776 auf private Initiative hin gegründet und gehört damit zu den ältesten öffentlichen Bibliotheken der Schweiz. Seit 1969 befindet sie sich im denkmalgeschützten Hübscherhaus an bester Lage im Zentrum der Stadt. 1986 wurden neben Bücher auch Nonbooks in den Verleih aufgenommen, im Jahr 2000 wurden Bestand und Bibliothek nochmals stark erweitert. Seit 2008 engagiert sich die Bibliothek im Bereich ausserschulische Leseförderung und Migration. Das Haus ist rollstuhlgängig";"Bücher, CDs, DVDs, Zeitschriften, Landkarten, eMedien für Kinder, Jugendliche und Erwachsene";"50'000 Medien (33'000 Bücher, 17'000 Nonbooks)";"97'000 E-Medien (Verbund Bibnetz Onleihe Schweiz)";"";"";"";"";"";"BIS";"";"aktiv";"Zugänglichkeit nicht festgelegt";"2019-02-06"
